"Year","TeamId","Team","Classification","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties","NeutralSiteGames Games","NeutralSiteGames Wins","NeutralSiteGames Losses","NeutralSiteGames Ties","RegularSeason Games","RegularSeason Wins","RegularSeason Losses","RegularSeason Ties","Postseason Games","Postseason Wins","Postseason Losses","Postseason Ties"
"2024","2587","Southwest Minnesota State","ii","Northern Sun","","","11","0","11","0","10","0","10","0","6","0","6","0","5","0","5","0","0","0","0","0","11","0","11","0","0","0","0","0"
"2024","2586","Southwest Baptist","ii","Great Lakes","","","10","2","8","0","8","1","7","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2024","2896","Southern Virginia","iii","USA South","","","10","1","9","0","8","1","7","0","4","0","4","0","6","1","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2024","253","Southern Utah","fcs","UAC","","7.211093555712421","12","7","5","0","8","6","2","0","5","3","2","0","7","4","3","0","0","0","0","0","12","7","5","0","0","0","0","0"
"2024","200","Southern Nazarene","ii","Great American","","","11","3","8","0","11","3","8","0","5","1","4","0","6","2","4","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2024","2572","Southern Miss","fbs","Sun Belt","West","1.5151647558977213","12","1","11","0","8","0","8","0","6","1","5","0","6","0","6","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2024","79","Southern Illinois","fcs","MVFC","","4.157093864282836","12","4","8","0","8","2","6","0","6","3","3","0","6","1","5","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2024","2583","Southern Connecticut State","ii","Northeast 10","","","10","4","6","0","9","4","5","0","6","2","4","0","3","1","2","0","1","1","0","0","10","4","6","0","0","0","0","0"
"2024","2568","Southern Arkansas","ii","Great American","","","11","9","2","0","11","9","2","0","4","3","1","0","7","6","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2024","2582","Southern","fcs","SWAC","West","5.850503534227803","13","8","5","0","10","7","3","0","5","4","1","0","7","3","4","0","1","1","0","0","13","8","5","0","0","0","0","0"
"2024","199","Southeastern Oklahoma State","ii","Great American","","","11","5","6","0","11","5","6","0","5","2","3","0","6","3","3","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2024","2546","Southeast Missouri State","fcs","Big South-OVC","","6.7048879201584235","13","9","4","0","8","6","2","0","6","5","1","0","6","3","3","0","1","1","0","0","13","9","4","0","0","0","0","0"
"2024","58","South Florida","fbs","American Athletic","","6.759114997222183","13","7","6","0","8","4","4","0","5","3","2","0","6","3","3","0","2","1","1","0","12","6","6","0","1","1","0","0"
"2024","2571","South Dakota State","fcs","MVFC","","11.851943352734397","15","12","3","0","9","7","2","0","8","8","0","0","7","4","3","0","0","0","0","0","14","12","2","0","1","0","1","0"
"2024","613","South Dakota Mines","ii","Rocky Mountain","","","11","6","5","0","9","5","4","0","5","3","2","0","6","3","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2024","233","South Dakota","fcs","MVFC","","9.701571151299254","15","11","3","1","8","7","1","0","8","8","0","0","7","3","3","1","0","0","0","0","14","11","2","1","1","0","1","0"
"2024","2569","South Carolina State","fcs","MEAC","","6.5341762628368425","12","9","3","0","5","5","0","0","5","5","0","0","6","4","2","0","1","0","1","0","11","9","2","0","1","0","1","0"
"2024","2579","South Carolina","fbs","SEC","","10.006863300044262","13","9","4","0","8","5","3","0","7","5","2","0","5","4","1","0","1","0","1","0","12","9","3","0","1","0","1","0"
"2024","6","South Alabama","fbs","Sun Belt","West","7.9018824777448105","13","7","6","0","8","5","3","0","6","3","3","0","6","3","3","0","1","1","0","0","12","6","6","0","1","1","0","0"
"2024","2567","SMU","fbs","ACC","","11.006808782396062","14","11","3","0","9","8","1","0","7","6","1","0","6","5","1","0","1","0","1","0","13","11","2","0","1","0","1","0"
"2024","215","Slippery Rock","ii","Pennsylvania State Athletic","Western","","14","12","2","0","11","10","1","0","6","6","0","0","8","6","2","0","0","0","0","0","14","12","2","0","0","0","0","0"
"2024","2894","Sioux Falls","ii","Northern Sun","","0.9987943826074561","11","8","3","0","10","7","3","0","5","4","1","0","6","4","2","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2024","2564","Simpson College (IA)","iii","American Rivers","","","10","5","5","0","8","4","4","0","5","5","0","0","5","0","5","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","2560","Shorter","ii","Gulf South","","0.0017035894738639534","10","3","5","2","6","1","4","1","5","2","2","1","3","0","2","1","2","1","1","0","10","3","5","2","0","0","0","0"
"2024","2559","Shippensburg","ii","Pennsylvania State Athletic","Eastern","","11","2","9","0","10","2","8","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2024","2974","Shepherd","ii","Pennsylvania State Athletic","Eastern","","11","6","5","0","10","5","5","0","5","3","2","0","6","3","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2024","2828","Shenandoah","iii","Old Dominion","","","10","8","2","0","7","5","2","0","5","4","1","0","5","4","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2024","2551","Shaw","ii","CIAA","Southern","","10","6","4","0","8","5","3","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2024","2553","Sewanee","iii","Southern Athletic","","","10","2","8","0","7","1","6","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2024","611","Seton Hill","ii","Pennsylvania State Athletic","Western","","11","3","8","0","9","3","6","0","5","2","3","0","6","1","5","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2024","2545","SE Louisiana","fcs","Southland","","5.176372378322957","12","7","5","0","7","6","1","0","6","4","2","0","6","3","3","0","0","0","0","0","12","7","5","0","0","0","0","0"
"2024","2542","Savannah St","ii","SIAC","","0.0015286530898838135","10","5","5","0","8","4","4","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","23","San José State","fbs","Mountain West","","6.2596128897058225","13","7","6","0","7","3","4","0","7","5","2","0","5","2","3","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2024","21","San Diego State","fbs","Mountain West","","3.5039869240676653","12","3","9","0","7","2","5","0","6","2","4","0","6","1","5","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2024","301","San Diego","fcs","Pioneer","","7.793670472251307","11","8","3","0","8","6","2","0","6","6","0","0","5","2","3","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2024","2535","Samford","fcs","Southern","","4.214018550502499","12","4","7","1","8","3","4","1","6","3","3","0","6","1","4","1","0","0","0","0","12","4","7","1","0","0","0","0"
"2024","2534","Sam Houston","fbs","Conference USA","","7.057325119162935","13","10","3","0","8","6","2","0","5","4","1","0","5","3","2","0","3","3","0","0","12","9","3","0","1","1","0","0"
"2024","2776","Salve Regina","iii","NEWMAC","","","10","6","4","0","7","5","2","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2024","2532","Salisbury","iii","New Jersey","","","13","12","1","0","6","6","0","0","9","8","1","0","4","4","0","0","0","0","0","0","13","12","1","0","0","0","0","0"
"2024","2614","Saint Vincent","iii","Presidents'","","","10","1","9","0","10","1","9","0","5","0","5","0","5","1","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2024","2600","Saint John's (MN)","iii","Minnesota","","","12","11","1","0","8","8","0","0","8","7","1","0","4","4","0","0","0","0","0","0","12","11","1","0","0","0","0","0"
"2024","129","Saginaw Valley State","ii","GLIAC","","","11","7","4","0","7","4","3","0","4","2","2","0","6","4","2","0","1","1","0","0","11","7","4","0","0","0","0","0"
"2024","2529","Sacred Heart","fcs","FCS Independents","","6.26206686122793","11","5","6","0","1","1","0","0","6","4","2","0","5","1","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2024","16","Sacramento State","fcs","Big Sky","","3.415923853559655","12","3","9","0","8","1","7","0","5","2","3","0","7","1","6","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2024","164","Rutgers","fbs","Big Ten","","6.757048603830634","13","7","6","0","9","4","5","0","7","4","3","0","5","3","2","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2024","2827","Rowan","iii","New Jersey","","","10","6","4","0","6","4","2","0","4","4","0","0","6","2","4","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2024","86","Rose-Hulman","iii","Heartland","","","10","5","5","0","7","5","2","0","5","3","2","0","5","2","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","127991","Roosevelt","ii","GLIAC","","0.09463038170606719","10","1","9","0","7","1","6","0","0","0","0","0","4","1","3","0","6","0","6","0","10","1","9","0","0","0","0","0"
"2024","2524","Rockford","iii","NACC","","","10","4","6","0","8","2","6","0","4","1","3","0","6","3","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2024","2523","Robert Morris","fcs","NEC","","6.962986172505178","12","7","5","0","7","5","2","0","7","6","1","0","5","1","4","0","0","0","0","0","12","7","5","0","0","0","0","0"
"2024","2891","Ripon","iii","Midwest","","","10","4","6","0","9","4","5","0","5","4","1","0","5","0","5","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2024","257","Richmond","fcs","CAA","","7.453929855906346","13","10","3","0","8","8","0","0","7","5","2","0","6","5","1","0","0","0","0","0","13","10","3","0","0","0","0","0"
"2024","242","Rice","fbs","American Athletic","","3.4177199987229425","12","4","8","0","8","3","5","0","6","4","2","0","6","0","6","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2024","2519","Rhodes College","iii","Southern Athletic","","","10","3","7","0","7","2","5","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2024","227","Rhode Island","fcs","CAA","","8.653167621045464","14","11","3","0","8","7","1","0","7","7","0","0","6","3","3","0","1","1","0","0","14","11","3","0","0","0","0","0"
"2024","2528","Rensselaer","iii","Liberty League","","","10","5","5","0","6","3","3","0","5","3","2","0","5","2","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","29","Redlands","iii","So. Cal.","","","10","3","7","0","8","3","5","0","4","1","3","0","5","2","3","0","1","0","1","0","10","3","7","0","0","0","0","0"
"2024","111674","Reading","iii","Mid Atlantic","","","10","1","9","0","9","1","8","0","5","1","4","0","5","0","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2024","2516","Randolph-Macon","iii","Old Dominion","","","12","10","2","0","7","7","0","0","6","5","1","0","6","5","1","0","0","0","0","0","12","10","2","0","0","0","0","0"
"2024","2825","Quincy","ii","Great Lakes","","","10","5","4","1","8","5","3","0","4","2","2","0","6","3","2","1","0","0","0","0","10","5","4","1","0","0","0","0"
"2024","2509","Purdue","fbs","Big Ten","","2.1867086428319564","12","1","11","0","9","0","9","0","6","1","5","0","6","0","6","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2024","2508","Puget Sound","iii","Northwest","","","10","2","8","0","8","1","7","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2024","163","Princeton","fcs","Ivy","","1.789836101192068","10","3","7","0","7","2","5","0","5","3","2","0","5","0","5","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2024","2506","Presbyterian","fcs","Pioneer","","6.243961278870375","12","6","6","0","8","4","4","0","6","3","3","0","6","3","3","0","0","0","0","0","12","6","6","0","0","0","0","0"
"2024","2504","Prairie View A&M","fcs","SWAC","West","4.140386220922265","12","5","7","0","8","3","5","0","5","2","3","0","6","2","4","0","1","1","0","0","12","5","7","0","0","0","0","0"
"2024","126086","Post University","ii","Northeast 10","","","10","1","9","0","8","0","8","0","0","0","0","0","4","0","4","0","6","1","5","0","10","1","9","0","0","0","0","0"
"2024","2502","Portland State","fcs","Big Sky","","4.311375528765036","12","3","8","1","8","3","5","0","5","1","3","1","7","2","5","0","0","0","0","0","12","3","8","1","0","0","0","0"
"2024","2923","Pomona Pitzer","iii","So. Cal.","","","11","8","3","0","8","7","1","0","6","5","1","0","5","3","2","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2024","2972","Plymouth State","iii","MSCAC","","","9","5","4","0","9","5","4","0","4","2","2","0","5","3","2","0","0","0","0","0","9","5","4","0","0","0","0","0"
"2024","221","Pittsburgh","fbs","ACC","","6.521596776808393","13","7","6","0","8","3","5","0","7","5","2","0","5","2","3","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2024","90","Pittsburg St","ii","Mid America","","","11","8","3","0","9","7","2","0","6","3","3","0","5","5","0","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2024","2858","PennWest California","ii","Pennsylvania State Athletic","Western","","13","10","3","0","11","9","2","0","8","6","2","0","5","4","1","0","0","0","0","0","13","10","3","0","0","0","0","0"
"2024","219","Pennsylvania","fcs","Ivy","","6.080729904186711","10","4","6","0","7","2","5","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2024","213","Penn State","fbs","Big Ten","","12.729323632020687","16","13","3","0","10","8","2","0","8","7","1","0","5","5","0","0","3","1","2","0","13","11","2","0","3","2","1","0"
"2024","2486","Pacific Lutheran","iii","Northwest","","","10","7","3","0","7","5","2","0","6","4","2","0","4","3","1","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2024","205","Pacific (OR)","iii","Northwest","","","10","5","5","0","8","4","4","0","6","3","3","0","4","2","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","2487","Pace","ii","Northeast 10","","","10","2","8","0","9","2","7","0","6","1","5","0","2","0","2","0","2","1","1","0","10","2","8","0","0","0","0","0"
"2024","2888","Ouachita Baptist","ii","Great American","","","12","10","2","0","11","10","1","0","5","4","1","0","7","6","1","0","0","0","0","0","12","10","2","0","0","0","0","0"
"2024","359","Otterbein","iii","Ohio","","","10","1","9","0","9","1","8","0","5","1","4","0","5","0","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2024","204","Oregon State","fbs","Pac-12","","3.9818542750933763","12","5","7","0","1","1","0","0","7","4","3","0","5","1","4","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2024","2483","Oregon","fbs","Big Ten","","11.512575801334167","14","13","1","0","10","10","0","0","7","7","0","0","5","5","0","0","2","1","1","0","13","13","0","0","1","0","1","0"
"2024","354","Olivet College","iii","Michigan","","","10","3","7","0","7","2","5","0","5","3","2","0","5","0","5","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2024","145","Ole Miss","fbs","SEC","","11.173295804083597","13","10","3","0","8","5","3","0","7","6","1","0","5","3","2","0","1","1","0","0","12","9","3","0","1","1","0","0"
"2024","295","Old Dominion","fbs","Sun Belt","East","5.978360050098397","12","5","7","0","8","4","4","0","6","2","4","0","6","3","3","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2024","197","Oklahoma State","fbs","Big 12","","3.2763890633687","12","3","9","0","9","0","9","0","6","2","4","0","6","1","5","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2024","2824","Oklahoma Panhandle St","ii","Independent DII","","","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"2024","319","Oklahoma Baptist","ii","Great American","","","11","2","9","0","11","2","9","0","6","2","4","0","5","0","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2024","201","Oklahoma","fbs","SEC","","4.97822272964347","13","6","7","0","8","2","6","0","7","5","2","0","4","1","3","0","2","0","2","0","12","6","6","0","1","0","1","0"
"2024","2980","Ohio Wesleyan","iii","North Coast","","","10","4","6","0","8","3","5","0","5","3","2","0","5","1","4","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2024","194","Ohio State","fbs","Big Ten","","15.20301777267821","16","14","2","0","9","7","2","0","9","8","1","0","3","2","1","0","4","4","0","0","12","10","2","0","4","4","0","0"
"2024","427","Ohio Northern","iii","Ohio","","","10","5","5","0","9","4","5","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","2477","Ohio Dominican","ii","Great Midwest Athletic","","","11","4","7","0","9","3","6","0","5","2","3","0","6","2","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2024","195","Ohio","fbs","Mid-American","","10.257367454427296","14","11","3","0","9","8","1","0","6","6","0","0","6","3","3","0","2","2","0","0","13","10","3","0","1","1","0","0"
"2024","391","Oberlin","iii","North Coast","","","10","1","9","0","8","1","7","0","5","1","4","0","4","0","4","0","1","0","1","0","10","1","9","0","0","0","0","0"
"2024","87","Notre Dame","fbs","FBS Independents","","13.184164567005586","16","14","2","0","0","0","0","0","7","6","1","0","3","3","0","0","6","5","1","0","12","11","1","0","4","3","1","0"
"2024","2467","Norwich","iii","NEWMAC","","","10","0","10","0","7","0","7","0","6","0","6","0","4","0","4","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2024","2886","Northwood (MI)","ii","Great Midwest Athletic","","","11","6","5","0","9","4","5","0","5","3","2","0","5","2","3","0","1","1","0","0","11","6","5","0","0","0","0","0"
"2024","2466","Northwestern State","fcs","Southland","","0.3825589867557209","12","0","12","0","7","0","7","0","5","0","5","0","7","0","7","0","0","0","0","0","12","0","12","0","0","0","0","0"
"2024","2823","Northwestern Oklahoma State","ii","Great American","","","11","2","9","0","11","2","9","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2024","583","Northwestern (MN)","iii","Upper Midwest","","","11","7","4","0","7","7","0","0","6","4","2","0","5","3","2","0","0","0","0","0","11","7","4","0","0","0","0","0"
"2024","77","Northwestern","fbs","Big Ten","","4.130524359166857","12","4","8","0","9","2","7","0","0","0","0","0","5","2","3","0","7","2","5","0","12","4","8","0","0","0","0","0"
"2024","138","Northwest Missouri St","ii","Mid America","","","11","6","5","0","9","5","4","0","6","3","3","0","5","3","2","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2024","425","Northern State","ii","Northern Sun","","0.0019361289402667348","11","6","5","0","10","6","4","0","5","3","2","0","6","3","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2024","128","Northern Michigan","ii","GLIAC","","","11","0","11","0","7","0","7","0","5","0","5","0","6","0","6","0","0","0","0","0","11","0","11","0","0","0","0","0"
"2024","2460","Northern Iowa","fcs","MVFC","","3.3039072427208493","12","3","9","0","8","1","7","0","5","2","3","0","7","1","6","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2024","2459","Northern Illinois","fbs","Mid-American","","10.088076587285729","13","8","5","0","8","4","4","0","6","4","2","0","6","3","3","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2024","2458","Northern Colorado","fcs","Big Sky","","1.9703351180616537","12","1","11","0","8","1","7","0","5","0","5","0","7","1","6","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2024","2464","Northern Arizona","fcs","Big Sky","","5.101063507507946","13","8","5","0","8","6","2","0","5","5","0","0","8","3","5","0","0","0","0","0","13","8","5","0","0","0","0","0"
"2024","196","Northeastern State","ii","Independent DII","","","11","2","9","0","1","1","0","0","6","2","4","0","5","0","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2024","249","North Texas","fbs","American Athletic","","5.246005597181846","13","6","7","0","8","3","5","0","6","3","3","0","6","3","3","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2024","75","North Park","iii","CCIW","","","10","5","5","0","9","4","5","0","5","4","1","0","5","1","4","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","2822","North Greenville","ii","Gulf South","","0.01284520556635782","11","5","5","1","8","4","3","1","6","3","2","1","4","2","2","0","1","0","1","0","11","5","5","1","0","0","0","0"
"2024","2449","North Dakota State","fcs","MVFC","","13.10692894292541","16","14","2","0","9","8","1","0","9","9","0","0","6","4","2","0","1","1","0","0","14","12","2","0","2","2","0","0"
"2024","155","North Dakota","fcs","MVFC","","5.547958849131428","12","5","7","0","8","2","6","0","7","5","2","0","5","0","5","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2024","3071","North Central College","iii","CCIW","","","15","15","0","0","9","9","0","0","7","7","0","0","7","7","0","0","1","1","0","0","13","13","0","0","2","2","0","0"
"2024","286","North Carolina Wesleyan","iii","USA South","","","10","4","6","0","8","4","4","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2024","2428","North Carolina Central","fcs","MEAC","","6.791581337433507","11","8","3","0","5","4","1","0","5","4","1","0","4","2","2","0","2","2","0","0","11","8","3","0","0","0","0","0"
"2024","2448","North Carolina A&T","fcs","CAA","","1.6322320911066137","12","1","11","0","8","0","8","0","5","1","4","0","7","0","7","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2024","153","North Carolina","fbs","ACC","","5.988871290725752","13","6","7","0","8","3","5","0","7","3","4","0","5","3","2","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2024","2453","North Alabama","fcs","UAC","","2.7910014605774403","12","3","9","0","8","3","5","0","6","2","4","0","5","1","4","0","1","0","1","0","12","3","9","0","0","0","0","0"
"2024","2450","Norfolk State","fcs","MEAC","","4.612378594603813","12","4","8","0","5","2","3","0","5","3","2","0","5","1","4","0","2","0","2","0","12","4","8","0","0","0","0","0"
"2024","2884","Nichols College","iii","Commonwealth Coast","","","10","3","7","0","5","0","5","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2024","2447","Nicholls","fcs","Southland","","5.882923384741713","12","4","8","0","7","2","5","0","5","3","2","0","7","1","6","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2024","2444","Newberry","ii","South Atlantic","","","11","3","7","1","9","3","5","1","7","1","5","1","4","2","2","0","0","0","0","0","11","3","7","1","0","0","0","0"
"2024","415","NEWBERG","iii","Northwest","","","10","4","6","0","8","3","5","0","5","2","3","0","4","1","3","0","1","1","0","0","10","4","6","0","0","0","0","0"
"2024","166","New Mexico State","fbs","Conference USA","","4.6415016944541065","12","3","9","0","8","2","6","0","6","2","4","0","5","1","4","0","1","0","1","0","12","3","9","0","0","0","0","0"
"2024","2424","New Mexico Highlands","ii","Rocky Mountain","","","11","2","9","0","9","2","7","0","6","2","4","0","5","0","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2024","167","New Mexico","fbs","Mountain West","","4.052849294625585","12","5","7","0","7","3","4","0","5","2","3","0","7","3","4","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2024","2441","New Haven","ii","Northeast 10","","","11","8","3","0","9","8","1","0","4","4","0","0","7","4","3","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2024","160","New Hampshire","fcs","CAA","","6.5454794831802365","13","8","5","0","8","6","2","0","6","4","2","0","7","4","3","0","0","0","0","0","13","8","5","0","0","0","0","0"
"2024","2440","Nevada","fbs","Mountain West","","5.588096540035893","13","3","10","0","7","0","7","0","7","2","5","0","6","1","5","0","0","0","0","0","13","3","10","0","0","0","0","0"
"2024","2438","Nebraska-Kearney","ii","Mid America","","","11","5","6","0","9","3","6","0","5","1","4","0","6","4","2","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2024","6845","Nebraska Wesleyan","iii","American Rivers","","","10","3","7","0","8","2","6","0","0","0","0","0","4","1","3","0","6","2","4","0","10","3","7","0","0","0","0","0"
"2024","158","Nebraska","fbs","Big Ten","","8.110988385540308","13","7","6","0","9","3","6","0","7","5","2","0","5","1","4","0","1","1","0","0","12","6","6","0","1","1","0","0"
"2024","152","NC State","fbs","ACC","","7.871416005767503","13","6","7","0","8","3","5","0","7","4","3","0","4","2","2","0","2","0","2","0","12","6","6","0","1","0","1","0"
"2024","2426","Navy","fbs","American Athletic","","10.639224867368663","13","10","3","0","9","7","2","0","5","4","1","0","5","4","1","0","3","2","1","0","12","9","3","0","1","1","0","0"
"2024","332","Muskingum University","iii","Ohio","","","10","5","5","0","9","4","5","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2024","93","Murray State","fcs","MVFC","","2.2577935723066274","12","1","11","0","8","0","8","0","6","1","5","0","6","0","6","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2024","2422","Muhlenberg","iii","Centennial","","","10","7","3","0","6","4","2","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2024","2419","Mount St. Joseph","iii","Heartland","","","11","8","3","0","6","6","0","0","5","3","2","0","6","5","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2024","2415","Morgan State","fcs","MEAC","","1.4636912660169075","12","6","6","0","5","3","2","0","6","4","2","0","6","2","4","0","0","0","0","0","12","6","6","0","0","0","0","0"
"2024","60","Morehouse College","ii","SIAC","","","10","1","9","0","8","1","7","0","5","0","5","0","3","1","2","0","2","0","2","0","10","1","9","0","0","0","0","0"
"2024","2413","Morehead State","fcs","Pioneer","","5.9084874883961005","12","7","5","0","8","5","3","0","6","5","1","0","6","2","4","0","0","0","0","0","12","7","5","0","0","0","0","0"
"2024","323","Moravian","iii","Landmark Conference","","","10","6","4","0","6","4","2","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2024","2818","Montclair State","iii","New Jersey","","","10","3","7","0","6","1","5","0","5","3","2","0","5","0","5","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2024","147","Montana State","fcs","Big Sky","","13.555354041423795","16","15","1","0","9","9","0","0","9","9","0","0","6","6","0","0","1","0","1","0","14","14","0","0","2","1","1","0"
"2024","149","Montana","fcs","Big Sky","","8.142478449958265","14","9","5","0","8","5","3","0","8","6","2","0","6","3","3","0","0","0","0","0","14","9","5","0","0","0","0","0"
"2024","2919","Monmouth (IL)","iii","Midwest","","","10","8","2","0","9","8","1","0","5","4","1","0","5","4","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2024","2405","Monmouth","fcs","CAA","","5.840468924611303","12","6","6","0","8","4","4","0","6","3","3","0","5","2","3","0","1","1","0","0","12","6","6","0","0","0","0","0"
"2024","109","MIT","iii","NEWMAC","","","9","3","6","0","7","1","6","0","4","1","3","0","5","2","3","0","0","0","0","0","9","3","6","0","0","0","0","0"
"2024","137","Missouri Western","ii","Mid America","","","11","4","7","0","9","2","7","0","6","2","4","0","5","2","3","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2024","2623","Missouri State","fcs","MVFC","","7.110597266840618","12","8","4","0","8","6","2","0","5","4","1","0","7","4","3","0","0","0","0","0","12","8","4","0","0","0","0","0"
"2024","2403","Missouri Southern State","ii","Mid America","","","11","2","9","0","9","1","8","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2024","2402","Missouri S&T","ii","Great Lakes","","","11","4","7","0","8","3","5","0","5","3","2","0","5","0","5","0","1","1","0","0","11","4","7","0","0","0","0","0"
"2024","142","Missouri","fbs","SEC","","7.470898516993272","13","10","3","0","8","5","3","0","7","7","0","0","5","2","3","0","1","1","0","0","12","9","3","0","1","1","0","0"
"2024","2400","Mississippi Valley State","fcs","SWAC","East","2.4570285881881198","12","1","11","0","8","1","7","0","4","0","4","0","8","1","7","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2024","344","Mississippi State","fbs","SEC","","2.296442691976717","12","2","10","0","8","0","8","0","7","2","5","0","5","0","5","0","0","0","0","0","12","2","10","0","0","0","0","0"
"2024","2401","Mississippi College","ii","Gulf South","","","10","2","8","0","8","1","7","0","6","2","4","0","3","0","3","0","1","0","1","0","10","2","8","0","0","0","0","0"
"2024","2969","Misericordia","iii","Mid Atlantic","","","10","3","7","0","9","2","7","0","5","2","3","0","4","1","3","0","1","0","1","0","10","3","7","0","0","0","0","0"
