"Year","TeamId","Team","Classification","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties","NeutralSiteGames Games","NeutralSiteGames Wins","NeutralSiteGames Losses","NeutralSiteGames Ties","RegularSeason Games","RegularSeason Wins","RegularSeason Losses","RegularSeason Ties","Postseason Games","Postseason Wins","Postseason Losses","Postseason Ties"
"2022","2969","Misericordia","iii","Mid Atlantic","","","10","3","7","0","8","2","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","568","Minot State","ii","Northern Sun","North","","11","1","10","0","10","1","9","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","2817","Minnesota State Moorhead","ii","Northern Sun","North","","11","4","7","0","11","4","7","0","5","2","3","0","6","2","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2364","Minnesota State Mankato","ii","Northern Sun","South","","13","10","3","0","12","10","2","0","6","6","0","0","7","4","3","0","0","0","0","0","13","10","3","0","0","0","0","0"
"2022","2399","Minnesota Morris","iii","Upper Midwest","","","10","4","6","0","6","3","3","0","5","3","2","0","5","1","4","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2022","134","Minnesota Duluth","ii","Northern Sun","North","","11","8","3","0","11","8","3","0","6","6","0","0","5","2","3","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","135","Minnesota","fbs","Big Ten","West","9.709562045344565","13","9","4","0","9","5","4","0","7","5","2","0","5","3","2","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2022","2398","Millsaps","iii","Southern Athletic","","","10","3","7","0","7","2","5","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","74","Millikin","iii","CCIW","","","10","4","6","0","8","3","5","0","5","3","2","0","5","1","4","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2022","210","Millersville","ii","Pennsylvania State Athletic","Eastern","","11","5","6","0","10","5","5","0","5","2","3","0","6","3","3","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2396","Miles College","ii","SIAC","West","","10","1","9","0","7","1","6","0","5","0","5","0","5","1","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2022","2395","Midwestern State","ii","Lone Star","","","11","6","5","0","6","3","3","0","6","3","3","0","5","3","2","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","2394","Middlebury","iii","NESCAC","","","9","7","2","0","9","7","2","0","5","4","1","0","4","3","1","0","0","0","0","0","9","7","2","0","0","0","0","0"
"2022","2393","Middle Tennessee","fbs","Conference USA","","6.9697120688151175","13","8","5","0","8","4","4","0","5","3","2","0","7","4","3","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2022","2392","Michigan Tech","ii","GLIAC","","0.0010684371390372593","11","4","7","0","7","2","5","0","5","3","2","0","6","1","5","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","127","Michigan State","fbs","Big Ten","East","3.8609062540032357","12","5","7","0","9","3","6","0","7","4","3","0","5","1","4","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2022","130","Michigan","fbs","Big Ten","East","12.560026693449178","14","13","1","0","10","10","0","0","8","8","0","0","4","4","0","0","2","1","1","0","13","13","0","0","1","0","1","0"
"2022","193","Miami (OH)","fbs","Mid-American","East","4.792097573859011","13","6","7","0","8","4","4","0","5","3","2","0","6","3","3","0","2","0","2","0","12","6","6","0","1","0","1","0"
"2022","2390","Miami","fbs","ACC","Coastal","4.911148871075735","12","5","7","0","8","3","5","0","7","2","5","0","5","3","2","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2022","291","Methodist","iii","USA South","","","10","5","5","0","6","4","2","0","5","1","4","0","5","4","1","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","2771","Merrimack","fcs","NEC","","5.302908161171546","11","8","3","0","7","6","1","0","6","4","2","0","5","4","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","2385","Mercyhurst","ii","Pennsylvania State Athletic","Western","","11","2","9","0","10","1","9","0","5","0","5","0","6","2","4","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2383","Merchant Marine Academy","iii","NEWMAC","","","9","6","3","0","6","4","2","0","5","3","2","0","4","3","1","0","0","0","0","0","9","6","3","0","0","0","0","0"
"2022","2382","Mercer","fcs","Southern","","7.682757404022883","11","7","4","0","8","5","3","0","5","4","1","0","6","3","3","0","0","0","0","0","11","7","4","0","0","0","0","0"
"2022","235","Memphis","fbs","American Athletic","","7.627254270583741","13","7","6","0","8","3","5","0","7","5","2","0","5","1","4","0","1","1","0","0","12","6","6","0","1","1","0","0"
"2022","2377","McNeese","fcs","Southland","","4.520045085950471","11","4","7","0","6","2","4","0","6","3","3","0","5","1","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","241","McMurry","iii","American Southwest","","","10","1","9","0","8","1","7","0","4","0","4","0","5","1","4","0","1","0","1","0","10","1","9","0","0","0","0","0"
"2022","2816","McKendree","ii","Great Lakes","","0.0011845951001726585","11","5","6","0","5","1","4","0","5","1","4","0","6","4","2","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2700","McDaniel College","iii","Centennial","","","10","3","7","0","9","3","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","113","Massachusetts","fbs","FBS Independents","","1.690376074844485","12","1","11","0","3","0","3","0","5","1","4","0","7","0","7","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2022","110","Mass Maritime","iii","MSCAC","","","10","3","7","0","8","3","5","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2373","Maryville College (TN)","iii","USA South","","","10","5","5","0","6","4","2","0","5","1","4","0","5","4","1","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","120","Maryland","fbs","Big Ten","East","7.812368751981297","13","8","5","0","9","4","5","0","7","5","2","0","5","2","3","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2022","2371","Mary Hardin-Baylor","iii","American Southwest","","","14","12","2","0","8","8","0","0","7","7","0","0","7","5","2","0","0","0","0","0","14","12","2","0","0","0","0","0"
"2022","446","Martin Luther","iii","Upper Midwest","","","10","2","8","0","6","2","4","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","276","Marshall","fbs","Sun Belt","East","10.370431532011144","13","9","4","0","8","5","3","0","6","4","2","0","6","4","2","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2022","2369","Mars Hill","ii","South Atlantic","","0.0011918943305843088","10","7","3","0","6","4","2","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","2368","Marist","fcs","Pioneer","","1.435374146987176","11","4","7","0","8","4","4","0","6","1","5","0","5","3","2","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","317","Marietta","iii","Ohio","","","10","6","4","0","9","5","4","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","2362","Manchester","iii","Heartland","","","10","1","9","0","7","0","7","0","4","0","4","0","6","1","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2022","311","Maine","fcs","CAA","","2.7124875694506234","11","2","9","0","8","2","6","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2359","Macalester","iii","Minnesota","","","9","4","5","0","0","0","0","0","5","2","3","0","4","2","2","0","0","0","0","0","9","4","5","0","0","0","0","0"
"2022","2354","Lycoming","iii","Mid Atlantic","","","10","4","6","0","9","4","5","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2022","67","Luther","iii","American Rivers","","","10","2","8","0","8","2","6","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","99","LSU","fbs","SEC","West","8.937714291632972","14","10","4","0","9","6","3","0","7","6","1","0","4","3","1","0","3","1","2","0","13","9","4","0","1","1","0","0"
"2022","97","Louisville","fbs","ACC","Atlantic","8.320110381938436","13","8","5","0","8","4","4","0","6","5","1","0","6","2","4","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2022","2348","Louisiana Tech","fbs","Conference USA","","3.809922057915364","12","3","9","0","8","2","6","0","5","3","2","0","7","0","7","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2022","309","Louisiana","fbs","Sun Belt","West","5.673315480248774","13","6","7","0","8","4","4","0","6","4","2","0","6","2","4","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2022","263","Loras College","iii","American Rivers","","","10","5","5","0","8","5","3","0","4","2","2","0","6","3","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","2341","Long Island University","fcs","NEC","","3.403992259774838","11","4","7","0","7","4","3","0","5","2","3","0","6","2","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","209","Lock Haven University","ii","Pennsylvania State Athletic","Eastern","","11","1","10","0","10","0","10","0","5","0","5","0","5","0","5","0","1","1","0","0","11","1","10","0","0","0","0","0"
"2022","2940","Livingstone","ii","CIAA","Southern","","10","4","6","0","9","4","5","0","5","2","3","0","4","1","3","0","1","1","0","0","10","4","6","0","0","0","0","0"
"2022","203","Linfield College","iii","Northwest","","","11","10","1","0","7","7","0","0","6","5","1","0","5","5","0","0","0","0","0","0","11","10","1","0","0","0","0","0"
"2022","2815","Lindenwood","fcs","OVC","","3.6030518657366417","10","7","3","0","5","2","3","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","2339","Lincoln (PA)","ii","CIAA","Northern","0.03269018348712516","10","2","7","1","8","1","6","1","4","0","4","0","6","2","3","1","0","0","0","0","10","2","7","1","0","0","0","0"
"2022","2876","Lincoln (MO)","ii","Mid America","","","11","0","11","0","11","0","11","0","6","0","6","0","5","0","5","0","0","0","0","0","11","0","11","0","0","0","0","0"
"2022","2336","Limestone","ii","South Atlantic","","0.001245374693149004","12","8","4","0","7","5","2","0","4","3","1","0","7","5","2","0","1","0","1","0","12","8","4","0","0","0","0","0"
"2022","2335","Liberty","fbs","FBS Independents","","7.287218048079832","13","8","5","0","3","2","1","0","6","4","2","0","6","4","2","0","1","0","1","0","12","8","4","0","1","0","1","0"
"2022","2333","Lewis & Clark College","iii","Northwest","","","9","4","5","0","8","3","5","0","5","2","3","0","4","2","2","0","0","0","0","0","9","4","5","0","0","0","0","0"
"2022","2331","Lenoir-Rhyne","ii","South Atlantic","","","11","8","3","0","7","5","2","0","7","4","3","0","4","4","0","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","2329","Lehigh","fcs","Patriot","","3.9929583503624446","11","2","9","0","6","2","4","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","388","Lebanon Valley","iii","Mid Atlantic","","","10","5","5","0","9","5","4","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","268","Lawrence University","iii","Midwest","","","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2022","2323","Lane College","ii","SIAC","West","1.2499094920496272","10","5","5","0","8","4","4","0","6","3","3","0","3","1","2","0","1","1","0","0","10","5","5","0","0","0","0","0"
"2022","2320","Lamar","fcs","Southland","","3.2634346229888345","11","1","10","0","4","1","3","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","6353","Lakeland","iii","NACC","","","10","3","7","0","8","3","5","0","6","3","3","0","4","0","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","262","Lake Forest College","iii","Midwest","","","10","8","2","0","8","7","1","0","6","5","1","0","4","3","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","437","Lake Erie","ii","Great Midwest Athletic","","","11","2","9","0","7","2","5","0","6","0","6","0","5","2","3","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","548","Lagrange College","iii","USA South","","","9","1","8","0","6","0","6","0","4","1","3","0","5","0","5","0","0","0","0","0","9","1","8","0","0","0","0","0"
"2022","322","Lafayette","fcs","Patriot","","4.131957917608024","11","4","7","0","6","3","3","0","6","2","4","0","5","2","3","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","2318","La Verne","iii","So. Cal.","","0.0016615339393404316","10","2","8","0","7","2","5","0","4","1","3","0","6","1","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","2315","Kutztown University","ii","Pennsylvania State Athletic","Eastern","","11","8","3","0","10","8","2","0","5","3","2","0","6","5","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","255","Knox College","iii","Midwest","","","10","5","5","0","9","4","5","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","247","Kings College (PA)","iii","Mid Atlantic","","","10","8","2","0","9","7","2","0","4","3","1","0","6","5","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","122774","Keystone","iii","ECFC","","","10","3","7","0","6","3","3","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","352","Kenyon","iii","North Coast","","","9","2","7","0","7","1","6","0","5","1","4","0","4","1","3","0","0","0","0","0","9","2","7","0","0","0","0","0"
"2022","2316","Kentucky Wesleyan","ii","Great Midwest Athletic","","","11","2","9","0","7","1","6","0","5","2","3","0","6","0","6","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2310","Kentucky State","ii","SIAC","West","","10","4","6","0","8","4","4","0","3","1","2","0","6","3","3","0","1","0","1","0","10","4","6","0","0","0","0","0"
"2022","96","Kentucky","fbs","SEC","East","7.18751183710253","13","7","6","0","8","3","5","0","8","5","3","0","4","2","2","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2022","2309","Kent State","fbs","Mid-American","East","4.15433861055576","12","5","7","0","8","4","4","0","5","3","2","0","7","2","5","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2022","338","Kennesaw State","fcs","Atlantic Sun","","5.728029724060722","11","5","6","0","4","0","4","0","6","4","2","0","5","1","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","2871","Kean","iii","New Jersey","","","10","3","7","0","6","2","4","0","4","0","4","0","6","3","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2306","Kansas State","fbs","Big 12","","10.078658967967222","14","10","4","0","10","8","2","0","7","5","2","0","5","4","1","0","2","1","1","0","13","10","3","0","1","0","1","0"
"2022","2305","Kansas","fbs","Big 12","","6.906380529269764","13","6","7","0","9","3","6","0","6","4","2","0","6","2","4","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2022","126","Kalamazoo","iii","Michigan","","","10","3","7","0","6","0","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","246","Juniata College","iii","Centennial","","","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2022","2304","Johnson C Smith","ii","CIAA","Southern","","10","2","7","1","8","2","6","0","4","2","2","0","6","0","5","1","0","0","0","0","10","2","7","1","0","0","0","0"
"2022","118","Johns Hopkins University","iii","Centennial","","","10","9","1","0","9","8","1","0","5","5","0","0","5","4","1","0","0","0","0","0","10","9","1","0","0","0","0","0"
"2022","2302","John Carroll University","iii","Ohio","","","10","8","2","0","9","8","1","0","5","5","0","0","5","3","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2022","256","James Madison","fbs","Sun Belt","East","8.426511092310333","11","8","3","0","8","6","2","0","6","5","1","0","5","3","2","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","55","Jacksonville State","fcs","Atlantic Sun","","8.091210858965267","11","9","2","0","4","4","0","0","4","3","1","0","5","4","1","0","2","2","0","0","11","9","2","0","0","0","0","0"
"2022","2296","Jackson State","fcs","SWAC","East","7.9662406948879445","13","12","1","0","10","10","0","0","5","5","0","0","4","4","0","0","4","3","1","0","12","12","0","0","1","0","1","0"
"2022","175","Ithaca College","iii","Liberty League","","","13","12","1","0","6","6","0","0","7","7","0","0","5","4","1","0","1","1","0","0","13","12","1","0","0","0","0","0"
"2022","66","Iowa State","fbs","Big 12","","4.694708962396025","12","4","8","0","9","1","8","0","7","3","4","0","5","1","4","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2022","2294","Iowa","fbs","Big Ten","West","6.882733665105909","13","8","5","0","9","5","4","0","7","4","3","0","5","3","2","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2022","2292","Indianapolis","ii","Great Lakes","","","11","9","2","0","6","6","0","0","5","5","0","0","6","4","2","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2022","2291","Indiana-Pennsylvania","ii","Pennsylvania State Athletic","Western","","12","10","2","0","11","9","2","0","7","6","1","0","5","4","1","0","0","0","0","0","12","10","2","0","0","0","0","0"
"2022","282","Indiana State","fcs","MVFC","","3.7309244246713917","11","2","9","0","8","1","7","0","6","1","5","0","5","1","4","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","84","Indiana","fbs","Big Ten","East","1.7430787709538373","12","4","8","0","9","2","7","0","7","3","4","0","5","1","4","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2022","2916","Incarnate Word","fcs","Southland","","10.884129877027348","14","12","2","0","4","4","0","0","6","6","0","0","8","6","2","0","0","0","0","0","13","12","1","0","1","0","1","0"
"2022","306","Illinois Wesleyan","iii","CCIW","","","10","5","4","1","8","3","4","1","6","4","1","1","4","1","3","0","0","0","0","0","10","5","4","1","0","0","0","0"
"2022","2287","Illinois State","fcs","MVFC","","4.147435922307085","11","6","5","0","8","4","4","0","6","4","2","0","5","2","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2022","2286","Illinois College","iii","Midwest","","","9","5","4","0","8","4","4","0","5","3","2","0","4","2","2","0","0","0","0","0","9","5","4","0","0","0","0","0"
"2022","356","Illinois","fbs","Big Ten","West","10.178352321979332","13","8","5","0","9","5","4","0","7","5","2","0","5","3","2","0","1","0","1","0","12","8","4","0","1","0","1","0"
"2022","304","Idaho State","fcs","Big Sky","","0.07989823394672468","11","1","10","0","8","1","7","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2022","70","Idaho","fcs","Big Sky","","4.884959962581094","12","7","5","0","8","6","2","0","5","4","1","0","7","3","4","0","0","0","0","0","12","7","5","0","0","0","0","0"
"2022","2280","Husson","iii","Commonwealth Coast","","","10","5","5","0","6","4","2","0","5","4","1","0","5","1","4","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","2938","Huntingdon College (AL)","iii","USA South","","","11","9","2","0","6","6","0","0","5","4","1","0","6","5","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2022","2758","Howard Payne","iii","American Southwest","","","10","7","3","0","8","6","2","0","5","3","2","0","4","3","1","0","1","1","0","0","10","7","3","0","0","0","0","0"
"2022","47","Howard","fcs","MEAC","","4.8616775542195265","11","5","6","0","5","4","1","0","2","2","0","0","6","2","4","0","3","1","2","0","11","5","6","0","0","0","0","0"
"2022","2277","Houston Christian","fcs","Southland","","0.956822731411616","11","2","9","0","5","0","5","0","5","0","5","0","6","2","4","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","248","Houston","fbs","American Athletic","","7.952554865690328","13","8","5","0","8","5","3","0","6","3","3","0","6","4","2","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2022","2812","Hope College","iii","Michigan","","","10","6","4","0","6","3","3","0","5","4","1","0","5","2","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","107","Holy Cross","fcs","Patriot","","8.70978908560281","13","12","1","0","6","6","0","0","6","6","0","0","7","6","1","0","0","0","0","0","13","12","1","0","0","0","0","0"
"2022","174","Hobart College","iii","Liberty League","","","10","7","3","0","6","4","2","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","2274","Hiram College","iii","North Coast","","","10","3","7","0","8","2","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2273","Hillsdale","ii","Great Midwest Athletic","","","11","5","6","0","7","3","4","0","6","2","4","0","5","3","2","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2022","125974","Hilbert College","iii","North Coast","","","7","0","7","0","0","0","0","0","0","0","0","0","4","0","4","0","3","0","3","0","7","0","7","0","0","0","0","0"
"2022","418","Hendrix College","iii","Southern Athletic","","","10","3","7","0","7","2","5","0","4","2","2","0","4","0","4","0","2","1","1","0","10","3","7","0","0","0","0","0"
"2022","2271","Henderson State","ii","Great American","","","11","8","3","0","11","8","3","0","6","5","1","0","5","3","2","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","191","Heidelberg","iii","Ohio","","","10","7","3","0","9","6","3","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","62","Hawai'i","fbs","Mountain West","West","2.9155671643628924","13","3","10","0","8","2","6","0","7","3","4","0","6","0","6","0","0","0","0","0","13","3","10","0","0","0","0","0"
"2022","108","Harvard","fcs","Ivy","","5.087244794403477","10","6","4","0","7","4","3","0","5","1","4","0","4","4","0","0","1","1","0","0","10","6","4","0","0","0","0","0"
"2022","173","Hartwick","iii","Empire 8","","","10","2","8","0","6","0","6","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","2264","Harding University","ii","Great American","","","11","9","2","0","11","9","2","0","6","5","1","0","5","4","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2022","2810","Hardin-Simmons","iii","American Southwest","","","11","9","2","0","8","7","1","0","5","4","1","0","5","4","1","0","1","1","0","0","11","9","2","0","0","0","0","0"
"2022","2262","Hanover College","iii","Heartland","","","10","5","5","0","7","5","2","0","5","1","4","0","5","4","1","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","2261","Hampton","fcs","CAA","","2.494160686654431","11","4","7","0","8","1","7","0","6","2","4","0","5","2","3","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2022","297","Hampden-Sydney","iii","Old Dominion","","","10","5","5","0","6","3","3","0","5","3","2","0","5","2","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","162","Hamline University","iii","Minnesota","","","9","2","7","0","6","0","6","0","5","1","4","0","4","1","3","0","0","0","0","0","9","2","7","0","0","0","0","0"
"2022","348","Hamilton","iii","NESCAC","","","9","2","7","0","9","2","7","0","4","1","3","0","5","1","4","0","0","0","0","0","9","2","7","0","0","0","0","0"
"2022","2968","Gustavus Adolphus","iii","Minnesota","","","9","6","3","0","7","5","2","0","4","2","2","0","5","4","1","0","0","0","0","0","9","6","3","0","0","0","0","0"
"2022","2258","Guilford College","iii","Old Dominion","","","10","1","9","0","6","0","6","0","5","0","5","0","5","1","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2022","146","Grove City College","iii","Presidents'","","","10","7","3","0","8","5","3","0","6","5","1","0","4","2","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","65","Grinnell","iii","Midwest","","","8","2","6","0","8","2","6","0","2","1","1","0","6","1","5","0","0","0","0","0","8","2","6","0","0","0","0","0"
"2022","2257","Greenville","iii","Upper Midwest","","","10","7","3","0","6","5","1","0","6","5","1","0","4","2","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","2256","Greensboro College","iii","USA South","","","10","2","8","0","6","1","5","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2022","2839","Greeneville","ii","South Atlantic","","","11","8","3","0","6","3","3","0","5","4","1","0","6","4","2","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","125","Grand Valley State University","ii","GLIAC","","","13","12","1","0","8","7","1","0","7","6","1","0","6","6","0","0","0","0","0","0","13","12","1","0","0","0","0","0"
"2022","2755","Grambling","fcs","SWAC","West","1.6586986523636633","11","3","8","0","9","2","7","0","3","2","1","0","5","0","5","0","3","1","2","0","11","3","8","0","0","0","0","0"
"2022","2249","Glenville State","ii","Mountain East","","","11","7","4","0","10","6","4","0","4","4","0","0","7","3","4","0","0","0","0","0","11","7","4","0","0","0","0","0"
"2022","2248","Gettysburg","iii","Centennial","","","10","1","9","0","9","1","8","0","5","0","5","0","5","1","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2022","59","Georgia Tech","fbs","ACC","Coastal","3.6845221996348925","12","5","7","0","8","4","4","0","5","2","3","0","6","3","3","0","1","0","1","0","12","5","7","0","0","0","0","0"
"2022","2247","Georgia State","fbs","Sun Belt","East","6.615837884863028","12","4","8","0","8","3","5","0","6","2","4","0","6","2","4","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2022","290","Georgia Southern","fbs","Sun Belt","East","4.3310468065594065","13","6","7","0","8","3","5","0","6","4","2","0","6","2","4","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2022","61","Georgia","fbs","SEC","East","14.387702815193459","15","15","0","0","9","9","0","0","6","6","0","0","4","4","0","0","5","5","0","0","13","13","0","0","2","2","0","0"
"2022","46","Georgetown","fcs","Patriot","","2.71926373163401","11","2","9","0","6","1","5","0","6","0","6","0","5","2","3","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2022","2242","Geneva","iii","Presidents'","","","10","3","7","0","8","2","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2022","2241","Gardner-Webb","fcs","Big South","","7.545907715952489","13","7","6","0","5","5","0","0","4","3","1","0","9","4","5","0","0","0","0","0","13","7","6","0","0","0","0","0"
"2022","367","Gannon","ii","Pennsylvania State Athletic","Western","","11","8","3","0","10","7","3","0","6","4","2","0","5","4","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","417","Gallaudet","iii","ECFC","","","10","7","3","0","6","5","1","0","5","3","2","0","5","4","1","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2022","231","Furman","fcs","Southern","","7.9615012025261676","13","10","3","0","8","7","1","0","6","5","1","0","7","5","2","0","0","0","0","0","13","10","3","0","0","0","0","0"
"2022","341","Frostburg State","ii","Mountain East","","","11","8","3","0","10","7","3","0","6","5","1","0","5","3","2","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2022","278","Fresno State","fbs","Mountain West","West","8.401889406908776","14","10","4","0","9","8","1","0","6","5","1","0","7","4","3","0","1","1","0","0","13","9","4","0","1","1","0","0"
"2022","112334","Franklin Pierce","ii","Northeast 10","","","10","2","8","0","7","1","6","0","0","0","0","0","5","1","4","0","5","1","4","0","10","2","8","0","0","0","0","0"
"2022","2234","Franklin & Marshall","iii","Centennial","","","10","6","4","0","9","5","4","0","5","3","2","0","5","3","2","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2022","2233","Franklin","iii","Heartland","","","10","4","6","0","7","4","3","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2022","2967","Framingham State","iii","MSCAC","","","10","5","5","0","8","4","4","0","5","4","1","0","5","1","4","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2022","2232","Fort Valley State","ii","SIAC","East","","10","8","2","0","9","7","2","0","3","2","1","0","3","3","0","0","4","3","1","0","10","8","2","0","0","0","0","0"
"2022","2237","Fort Lewis","ii","Rocky Mountain","","","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2022","2231","Fort Hays State","ii","Mid America","","","11","3","8","0","11","3","8","0","5","2","3","0","6","1","5","0","0","0","0","0","11","3","8","0","0","0","0","0"
