"Year","TeamId","Team","Classification","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties","NeutralSiteGames Games","NeutralSiteGames Wins","NeutralSiteGames Losses","NeutralSiteGames Ties","RegularSeason Games","RegularSeason Wins","RegularSeason Losses","RegularSeason Ties","Postseason Games","Postseason Wins","Postseason Losses","Postseason Ties"
"2023","6845","Nebraska Wesleyan","iii","American Rivers","","","10","4","6","0","8","2","6","0","0","0","0","0","5","1","4","0","5","3","2","0","10","4","6","0","0","0","0","0"
"2023","158","Nebraska","fbs","Big Ten","West","8.114665478272558","12","5","7","0","9","3","6","0","7","4","3","0","5","1","4","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2023","152","NC State","fbs","ACC","Atlantic","8.422652449172915","13","9","4","0","8","6","2","0","7","5","2","0","5","4","1","0","1","0","1","0","12","9","3","0","1","0","1","0"
"2023","2426","Navy","fbs","American Athletic","","5.813718223734726","12","5","7","0","8","4","4","0","6","4","2","0","4","1","3","0","2","0","2","0","12","5","7","0","0","0","0","0"
"2023","332","Muskingum University","iii","Ohio","","","10","4","6","0","9","3","6","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","93","Murray State","fcs","MVFC","","2.4477143254668055","11","2","9","0","8","1","7","0","5","2","3","0","6","0","6","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2023","2422","Muhlenberg","iii","Centennial","","","10","9","1","0","6","5","1","0","5","4","1","0","5","5","0","0","0","0","0","0","10","9","1","0","0","0","0","0"
"2023","2419","Mount St. Joseph","iii","Heartland","","","11","9","2","0","7","7","0","0","5","5","0","0","6","4","2","0","0","0","0","0","10","9","1","0","1","0","1","0"
"2023","2415","Morgan State","fcs","MEAC","","2.7736616566974734","11","4","6","1","5","3","2","0","5","1","3","1","6","3","3","0","0","0","0","0","11","4","6","1","0","0","0","0"
"2023","60","Morehouse College","ii","SIAC","East","0.0014740922704732373","10","1","9","0","8","1","7","0","2","0","2","0","5","1","4","0","3","0","3","0","10","1","9","0","0","0","0","0"
"2023","2413","Morehead State","fcs","Pioneer","","3.514999753740799","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2023","323","Moravian","iii","Landmark Conference","","","10","4","6","0","3","2","1","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","2818","Montclair State","iii","New Jersey","","","10","5","5","0","6","4","2","0","5","1","4","0","5","4","1","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2023","147","Montana State","fcs","Big Sky","","9.797122818752928","12","8","4","0","8","6","2","0","7","6","1","0","5","2","3","0","0","0","0","0","11","8","3","0","1","0","1","0"
"2023","149","Montana","fcs","Big Sky","","10.692469713339209","15","13","2","0","8","7","1","0","9","9","0","0","5","4","1","0","1","0","1","0","11","10","1","0","4","3","1","0"
"2023","2919","Monmouth (IL)","iii","Midwest","","","10","8","2","0","9","8","1","0","5","5","0","0","5","3","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","2405","Monmouth","fcs","CAA","","5.5171932042534655","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2023","109","MIT","iii","NEWMAC","","","9","4","5","0","6","3","3","0","5","3","2","0","4","1","3","0","0","0","0","0","9","4","5","0","0","0","0","0"
"2023","137","Missouri Western","ii","Mid America","","","11","8","3","0","10","7","3","0","6","4","2","0","5","4","1","0","0","0","0","0","11","8","3","0","0","0","0","0"
"2023","2623","Missouri State","fcs","MVFC","","4.6260520953019055","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2023","2403","Missouri Southern State","ii","Mid America","","","11","5","6","0","10","4","6","0","6","2","4","0","5","3","2","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2023","2402","Missouri S&T","ii","Great Lakes","","","11","4","7","0","6","3","3","0","6","2","4","0","5","2","3","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2023","142","Missouri","fbs","SEC","East","10.364951247225639","13","11","2","0","8","6","2","0","7","6","1","0","4","3","1","0","2","2","0","0","12","10","2","0","1","1","0","0"
"2023","2400","Mississippi Valley State","fcs","SWAC","East","2.3530724264380054","11","1","10","0","8","1","7","0","4","1","3","0","5","0","5","0","2","0","2","0","11","1","10","0","0","0","0","0"
"2023","344","Mississippi State","fbs","SEC","West","4.791082871678017","12","5","7","0","8","1","7","0","8","4","4","0","4","1","3","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2023","2401","Mississippi College","ii","Gulf South","","","10","3","7","0","8","2","6","0","4","1","3","0","5","1","4","0","1","1","0","0","10","3","7","0","0","0","0","0"
"2023","2969","Misericordia","iii","Mid Atlantic","","","10","4","6","0","9","4","5","0","6","3","3","0","4","1","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","568","Minot State","ii","Northern Sun","North","","11","1","10","0","10","1","9","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2023","2817","Minnesota State Moorhead","ii","Northern Sun","North","","11","7","4","0","10","6","4","0","6","6","0","0","5","1","4","0","0","0","0","0","11","7","4","0","0","0","0","0"
"2023","2364","Minnesota State Mankato","ii","Northern Sun","South","","12","9","3","0","11","8","3","0","6","5","1","0","6","4","2","0","0","0","0","0","11","9","2","0","1","0","1","0"
"2023","2399","Minnesota Morris","iii","Upper Midwest","","","11","7","4","0","6","6","0","0","5","3","2","0","6","4","2","0","0","0","0","0","10","7","3","0","1","0","1","0"
"2023","134","Minnesota Duluth","ii","Northern Sun","North","","11","9","2","0","10","8","2","0","6","5","1","0","5","4","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2023","135","Minnesota","fbs","Big Ten","West","6.284012992760301","13","6","7","0","9","3","6","0","7","4","3","0","5","1","4","0","1","1","0","0","12","5","7","0","1","1","0","0"
"2023","2398","Millsaps","iii","Southern Athletic","","","10","1","9","0","8","1","7","0","5","0","5","0","5","1","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2023","74","Millikin","iii","CCIW","","","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2023","210","Millersville","ii","Pennsylvania State Athletic","Eastern","","11","3","8","0","10","2","8","0","6","2","4","0","5","1","4","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2023","2396","Miles College","ii","SIAC","West","0.9819577819801956","10","7","3","0","8","6","2","0","4","3","1","0","6","4","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2023","2395","Midwestern State","ii","Lone Star","","","10","4","6","0","8","3","5","0","6","3","3","0","4","1","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","2394","Middlebury","iii","NESCAC","","","9","8","1","0","9","8","1","0","4","4","0","0","5","4","1","0","0","0","0","0","8","7","1","0","1","1","0","0"
"2023","2393","Middle Tennessee","fbs","Conference USA","","4.6199987892459555","12","4","8","0","8","3","5","0","6","4","2","0","6","0","6","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2023","2392","Michigan Tech","ii","GLIAC","","","10","5","5","0","6","1","5","0","5","2","3","0","5","3","2","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2023","127","Michigan State","fbs","Big Ten","East","4.287639977155193","12","4","8","0","9","2","7","0","6","3","3","0","5","1","4","0","1","0","1","0","12","4","8","0","0","0","0","0"
"2023","130","Michigan","fbs","Big Ten","East","14.121569799064128","15","15","0","0","10","10","0","0","7","7","0","0","5","5","0","0","3","3","0","0","13","13","0","0","2","2","0","0"
"2023","193","Miami (OH)","fbs","Mid-American","East","8.9748380762999","14","11","3","0","9","8","1","0","5","4","1","0","7","6","1","0","2","1","1","0","13","11","2","0","1","0","1","0"
"2023","2390","Miami","fbs","ACC","Coastal","8.383222497819775","13","7","6","0","8","3","5","0","7","5","2","0","5","2","3","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2023","291","Methodist","iii","USA South","","","10","2","8","0","7","2","5","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2023","2771","Merrimack","fcs","NEC","","4.100713137747224","11","5","6","0","7","4","3","0","5","3","2","0","6","2","4","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2023","2385","Mercyhurst","ii","Pennsylvania State Athletic","Western","","11","2","9","0","10","2","8","0","5","1","4","0","6","1","5","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2023","2383","Merchant Marine Academy","iii","NEWMAC","","","9","7","2","0","6","5","1","0","4","4","0","0","5","3","2","0","0","0","0","0","9","7","2","0","0","0","0","0"
"2023","2382","Mercer","fcs","Southern","","8.843657382514992","13","9","4","0","8","6","2","0","6","5","1","0","6","3","3","0","1","1","0","0","11","8","3","0","2","1","1","0"
"2023","235","Memphis","fbs","American Athletic","","7.77400429979447","13","10","3","0","8","6","2","0","6","4","2","0","6","6","0","0","1","0","1","0","12","9","3","0","1","1","0","0"
"2023","2377","McNeese","fcs","Southland","","1.6608260052265518","11","1","10","0","7","1","6","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2023","241","McMurry","iii","American Southwest","","","10","6","4","0","7","4","3","0","5","4","1","0","4","2","2","0","1","0","1","0","10","6","4","0","0","0","0","0"
"2023","2816","McKendree","ii","Great Lakes","","","10","5","5","0","6","4","2","0","4","2","2","0","6","3","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2023","2700","McDaniel College","iii","Centennial","","","10","0","10","0","6","0","6","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2023","113","Massachusetts","fbs","FBS Independents","","4.204681253996235","12","3","9","0","2","1","1","0","6","1","5","0","6","2","4","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2023","110","Mass Maritime","iii","MSCAC","","","10","2","8","0","8","2","6","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2023","2373","Maryville College (TN)","iii","USA South","","","10","8","2","0","7","5","2","0","5","5","0","0","5","3","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","120","Maryland","fbs","Big Ten","East","8.686284739437186","13","8","5","0","9","4","5","0","7","4","3","0","5","3","2","0","1","1","0","0","12","7","5","0","1","1","0","0"
"2023","2371","Mary Hardin-Baylor","iii","American Southwest","","","10","6","4","0","7","6","1","0","4","3","1","0","6","3","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2023","446","Martin Luther","iii","Upper Midwest","","","10","2","8","0","6","2","4","0","4","1","3","0","5","1","4","0","1","0","1","0","10","2","8","0","0","0","0","0"
"2023","276","Marshall","fbs","Sun Belt","East","6.2434084092360775","13","6","7","0","8","3","5","0","6","5","1","0","6","1","5","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2023","2369","Mars Hill","ii","South Atlantic","","","10","8","2","0","10","8","2","0","5","5","0","0","5","3","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","2368","Marist","fcs","Pioneer","","3.0023586490035767","11","4","7","0","8","4","4","0","5","2","3","0","6","2","4","0","0","0","0","0","11","4","7","0","0","0","0","0"
"2023","317","Marietta","iii","Ohio","","","10","8","2","0","9","7","2","0","6","4","2","0","4","4","0","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","2362","Manchester","iii","Heartland","","","10","1","9","0","7","1","6","0","6","1","5","0","4","0","4","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2023","311","Maine","fcs","CAA","","2.154886154880568","11","2","9","0","8","1","7","0","5","2","3","0","6","0","6","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2023","2359","Macalester","iii","Minnesota","","","10","3","7","0","8","1","7","0","5","2","3","0","5","1","4","0","0","0","0","0","9","2","7","0","1","1","0","0"
"2023","2354","Lycoming","iii","Landmark Conference","","","10","4","6","0","3","3","0","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","67","Luther","iii","American Rivers","","","10","0","10","0","8","0","8","0","6","0","6","0","3","0","3","0","1","0","1","0","10","0","10","0","0","0","0","0"
"2023","99","LSU","fbs","SEC","West","8.890185873099984","13","10","3","0","8","6","2","0","7","7","0","0","4","2","2","0","2","1","1","0","12","9","3","0","1","1","0","0"
"2023","97","Louisville","fbs","ACC","Atlantic","9.74858020465242","14","10","4","0","9","7","2","0","7","6","1","0","3","2","1","0","4","2","2","0","13","10","3","0","1","0","1","0"
"2023","2348","Louisiana Tech","fbs","Conference USA","","4.2065989666827726","12","3","9","0","8","2","6","0","6","2","4","0","6","1","5","0","0","0","0","0","12","3","9","0","0","0","0","0"
"2023","309","Louisiana","fbs","Sun Belt","West","6.641094349991045","13","6","7","0","8","3","5","0","6","4","2","0","6","2","4","0","1","0","1","0","12","6","6","0","1","0","1","0"
"2023","263","Loras College","iii","American Rivers","","","10","5","5","0","8","4","4","0","5","3","2","0","4","1","3","0","1","1","0","0","10","5","5","0","0","0","0","0"
"2023","2341","Long Island University","fcs","NEC","","3.4084472662872787","11","4","7","0","7","4","3","0","3","1","2","0","7","2","5","0","1","1","0","0","11","4","7","0","0","0","0","0"
"2023","209","Lock Haven University","ii","Pennsylvania State Athletic","Eastern","","11","5","6","0","10","4","6","0","6","1","5","0","5","4","1","0","0","0","0","0","11","5","6","0","0","0","0","0"
"2023","2940","Livingstone","ii","CIAA","Southern","","10","4","6","0","8","4","4","0","5","3","2","0","5","1","4","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","203","Linfield College","iii","Northwest","","","9","8","1","0","7","6","1","0","4","3","1","0","5","5","0","0","0","0","0","0","9","8","1","0","0","0","0","0"
"2023","2815","Lindenwood","fcs","Big South-OVC","","3.8451896496463864","10","3","7","0","6","1","5","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2023","2339","Lincoln (PA)","ii","CIAA","Northern","","10","4","6","0","7","2","5","0","5","2","3","0","4","1","3","0","1","1","0","0","10","4","6","0","0","0","0","0"
"2023","2876","Lincoln (MO)","ii","Independent DII","","","11","0","11","0","0","0","0","0","6","0","6","0","5","0","5","0","0","0","0","0","11","0","11","0","0","0","0","0"
"2023","2336","Limestone","ii","South Atlantic","","","12","8","4","0","9","8","1","0","6","4","2","0","6","4","2","0","0","0","0","0","11","8","3","0","1","0","1","0"
"2023","2335","Liberty","fbs","Conference USA","","12.766022655837745","14","13","1","0","9","9","0","0","8","8","0","0","5","5","0","0","1","0","1","0","13","13","0","0","1","0","1","0"
"2023","2333","Lewis & Clark College","iii","Northwest","","","10","5","5","0","9","5","4","0","4","2","2","0","5","3","2","0","1","0","1","0","10","5","5","0","0","0","0","0"
"2023","2331","Lenoir-Rhyne","ii","South Atlantic","","","15","13","2","0","9","8","1","0","7","7","0","0","8","6","2","0","0","0","0","0","11","10","1","0","4","3","1","0"
"2023","2329","Lehigh","fcs","Patriot","","2.4062747675169405","11","2","9","0","6","1","5","0","5","0","5","0","6","2","4","0","0","0","0","0","11","2","9","0","0","0","0","0"
"2023","388","Lebanon Valley","iii","Mid Atlantic","","","10","6","4","0","9","6","3","0","6","3","3","0","4","3","1","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2023","268","Lawrence University","iii","Midwest","","","10","0","10","0","9","0","9","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2023","2323","Lane College","ii","SIAC","West","0.001602441023255352","10","2","8","0","8","2","6","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2023","2320","Lamar","fcs","Southland","","5.025822338075253","11","6","5","0","7","5","2","0","6","4","2","0","5","2","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2023","6353","Lakeland","iii","NACC","","","10","4","6","0","8","3","5","0","5","2","3","0","5","2","3","0","0","0","0","0","10","4","6","0","0","0","0","0"
"2023","262","Lake Forest College","iii","Midwest","","","10","7","3","0","9","6","3","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2023","437","Lake Erie","ii","Great Midwest Athletic","","","11","1","10","0","8","0","8","0","5","0","5","0","5","1","4","0","1","0","1","0","11","1","10","0","0","0","0","0"
"2023","548","Lagrange College","iii","USA South","","","9","0","9","0","7","0","7","0","5","0","5","0","4","0","4","0","0","0","0","0","9","0","9","0","0","0","0","0"
"2023","322","Lafayette","fcs","Patriot","","8.670113333035342","12","9","3","0","6","5","1","0","5","4","1","0","7","5","2","0","0","0","0","0","11","9","2","0","1","0","1","0"
"2023","2318","La Verne","iii","So. Cal.","","","10","2","8","0","8","1","7","0","5","1","4","0","5","1","4","0","0","0","0","0","9","1","8","0","1","1","0","0"
"2023","2315","Kutztown University","ii","Pennsylvania State Athletic","Eastern","","15","12","3","0","11","10","1","0","6","6","0","0","9","6","3","0","0","0","0","0","11","9","2","0","4","3","1","0"
"2023","255","Knox College","iii","Midwest","","","10","3","7","0","9","3","6","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2023","247","Kings College (PA)","iii","Mid Atlantic","","","10","8","2","0","10","8","2","0","4","4","0","0","6","4","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","122774","Keystone","iii","Landmark Conference","","","10","2","8","0","3","0","3","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2023","352","Kenyon","iii","North Coast","","","10","2","8","0","8","2","6","0","5","2","3","0","5","0","5","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2023","2316","Kentucky Wesleyan","ii","Great Midwest Athletic","","","11","4","7","0","8","3","5","0","5","2","3","0","4","1","3","0","2","1","1","0","11","4","7","0","0","0","0","0"
"2023","2310","Kentucky State","ii","SIAC","West","","10","3","7","0","9","3","6","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2023","96","Kentucky","fbs","SEC","East","6.852863456834255","13","7","6","0","8","3","5","0","7","4","3","0","5","3","2","0","1","0","1","0","12","7","5","0","1","0","1","0"
"2023","2309","Kent State","fbs","Mid-American","East","2.108804210759372","12","1","11","0","8","0","8","0","5","1","4","0","7","0","7","0","0","0","0","0","12","1","11","0","0","0","0","0"
"2023","338","Kennesaw State","fcs","FCS Independents","","5.362481246623481","9","3","6","0","0","0","0","0","5","3","2","0","4","0","4","0","0","0","0","0","9","3","6","0","0","0","0","0"
"2023","2871","Kean","iii","New Jersey","","","10","0","10","0","6","0","6","0","5","0","5","0","5","0","5","0","0","0","0","0","10","0","10","0","0","0","0","0"
"2023","2306","Kansas State","fbs","Big 12","","7.644873806786312","13","9","4","0","9","6","3","0","7","6","1","0","5","2","3","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2023","2305","Kansas","fbs","Big 12","","10.655140268245544","13","9","4","0","9","5","4","0","7","5","2","0","5","3","2","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2023","126","Kalamazoo","iii","Michigan","","","10","5","5","0","6","1","5","0","5","3","2","0","5","2","3","0","0","0","0","0","10","5","5","0","0","0","0","0"
"2023","246","Juniata College","iii","Landmark Conference","","","10","1","9","0","2","0","2","0","5","1","4","0","5","0","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2023","2304","Johnson C Smith","ii","CIAA","Southern","","10","7","3","0","7","5","2","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2023","118","Johns Hopkins University","iii","Centennial","","","13","12","1","0","6","6","0","0","8","7","1","0","5","5","0","0","0","0","0","0","10","10","0","0","3","2","1","0"
"2023","2302","John Carroll University","iii","Ohio","","","10","8","2","0","9","8","1","0","5","3","2","0","5","5","0","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","256","James Madison","fbs","Sun Belt","East","9.717090482691892","13","11","2","0","8","7","1","0","6","5","1","0","6","6","0","0","1","0","1","0","12","11","1","0","1","0","1","0"
"2023","55","Jacksonville State","fbs","Conference USA","","7.61437907610617","13","9","4","0","8","6","2","0","6","5","1","0","6","3","3","0","1","1","0","0","12","8","4","0","1","1","0","0"
"2023","2296","Jackson State","fcs","SWAC","East","6.084775857870952","11","7","4","0","9","6","3","0","4","2","2","0","4","3","1","0","3","2","1","0","11","7","4","0","0","0","0","0"
"2023","175","Ithaca College","iii","Liberty League","","","12","9","3","0","6","6","0","0","4","3","1","0","8","6","2","0","0","0","0","0","10","8","2","0","2","1","1","0"
"2023","66","Iowa State","fbs","Big 12","","8.020569434290902","13","7","6","0","9","6","3","0","7","3","4","0","6","4","2","0","0","0","0","0","12","7","5","0","1","0","1","0"
"2023","2294","Iowa","fbs","Big Ten","West","7.800021514946646","14","10","4","0","10","7","3","0","7","6","1","0","4","3","1","0","3","1","2","0","13","10","3","0","1","0","1","0"
"2023","2292","Indianapolis","ii","Great Lakes","","","11","9","2","0","6","5","1","0","5","4","1","0","6","5","1","0","0","0","0","0","10","9","1","0","1","0","1","0"
"2023","2291","Indiana-Pennsylvania","ii","Pennsylvania State Athletic","Western","","11","6","5","0","10","5","5","0","6","3","3","0","5","3","2","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2023","282","Indiana State","fcs","MVFC","","2.4359982312468436","11","1","10","0","8","1","7","0","5","1","4","0","6","0","6","0","0","0","0","0","11","1","10","0","0","0","0","0"
"2023","84","Indiana","fbs","Big Ten","East","4.168797102906604","12","3","9","0","9","1","8","0","6","3","3","0","5","0","5","0","1","0","1","0","12","3","9","0","0","0","0","0"
"2023","2916","Incarnate Word","fcs","Southland","","7.282727945505266","11","9","2","0","7","6","1","0","5","4","1","0","6","5","1","0","0","0","0","0","11","9","2","0","0","0","0","0"
"2023","306","Illinois Wesleyan","iii","CCIW","","","10","3","7","0","9","3","6","0","5","1","4","0","5","2","3","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2023","2287","Illinois State","fcs","MVFC","","6.55761863673337","11","6","5","0","8","4","4","0","6","4","2","0","5","2","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2023","2286","Illinois College","iii","Midwest","","","11","9","2","0","9","8","1","0","5","4","1","0","6","5","1","0","0","0","0","0","10","9","1","0","1","0","1","0"
"2023","356","Illinois","fbs","Big Ten","West","5.843894709926475","12","5","7","0","9","3","6","0","7","3","4","0","5","2","3","0","0","0","0","0","12","5","7","0","0","0","0","0"
"2023","304","Idaho State","fcs","Big Sky","","1.0266924781399058","11","3","8","0","8","3","5","0","5","2","3","0","6","1","5","0","0","0","0","0","11","3","8","0","0","0","0","0"
"2023","70","Idaho","fcs","Big Sky","","8.426868177608787","13","9","4","0","8","6","2","0","6","4","2","0","7","5","2","0","0","0","0","0","11","8","3","0","2","1","1","0"
"2023","2280","Husson","iii","Commonwealth Coast","","","10","7","3","0","5","3","2","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2023","2938","Huntingdon College (AL)","iii","USA South","","","10","8","2","0","7","6","1","0","5","5","0","0","5","3","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","2758","Howard Payne","iii","American Southwest","","","10","6","4","0","7","3","4","0","6","5","1","0","4","1","3","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2023","47","Howard","fcs","MEAC","","6.770957034171893","12","6","6","0","5","4","1","0","4","4","0","0","6","2","4","0","2","0","2","0","11","6","5","0","1","0","1","0"
"2023","2277","Houston Christian","fcs","Southland","","5.0494846707789165","11","6","5","0","7","4","3","0","5","3","2","0","6","3","3","0","0","0","0","0","11","6","5","0","0","0","0","0"
"2023","248","Houston","fbs","Big 12","","2.775606899817383","12","4","8","0","9","2","7","0","7","3","4","0","5","1","4","0","0","0","0","0","12","4","8","0","0","0","0","0"
"2023","2812","Hope College","iii","Michigan","","","10","8","2","0","6","5","1","0","6","5","1","0","4","3","1","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","107","Holy Cross","fcs","Patriot","","6.591111083477448","11","7","4","0","6","5","1","0","4","3","1","0","6","4","2","0","1","0","1","0","11","7","4","0","0","0","0","0"
"2023","174","Hobart College","iii","Liberty League","","","10","8","2","0","6","4","2","0","6","6","0","0","4","2","2","0","0","0","0","0","10","8","2","0","0","0","0","0"
"2023","2274","Hiram College","iii","North Coast","","","10","1","9","0","8","1","7","0","5","1","4","0","5","0","5","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2023","2273","Hillsdale","ii","Great Midwest Athletic","","","11","6","5","0","8","5","3","0","5","4","1","0","5","1","4","0","1","1","0","0","11","6","5","0","0","0","0","0"
"2023","125974","Hilbert College","iii","North Coast","","","8","0","8","0","0","0","0","0","0","0","0","0","5","0","5","0","3","0","3","0","8","0","8","0","0","0","0","0"
"2023","418","Hendrix College","iii","Southern Athletic","","","10","3","7","0","8","3","5","0","5","2","3","0","5","1","4","0","0","0","0","0","10","3","7","0","0","0","0","0"
"2023","2271","Henderson State","ii","Great American","","","12","9","3","0","11","9","2","0","5","3","2","0","7","6","1","0","0","0","0","0","11","9","2","0","1","0","1","0"
"2023","191","Heidelberg","iii","Ohio","","","10","6","4","0","9","5","4","0","5","3","2","0","5","3","2","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2023","62","Hawai'i","fbs","Mountain West","West","3.9713952343657537","13","5","8","0","8","3","5","0","7","4","3","0","6","1","5","0","0","0","0","0","13","5","8","0","0","0","0","0"
"2023","108","Harvard","fcs","Ivy","","6.362051819171635","10","8","2","0","7","5","2","0","6","6","0","0","3","1","2","0","1","1","0","0","10","8","2","0","0","0","0","0"
"2023","173","Hartwick","iii","Empire 8","","","10","1","9","0","6","0","6","0","4","1","3","0","6","0","6","0","0","0","0","0","10","1","9","0","0","0","0","0"
"2023","2264","Harding University","ii","Great American","","0.9996188435326634","15","15","0","0","11","11","0","0","8","8","0","0","5","5","0","0","2","2","0","0","11","11","0","0","4","4","0","0"
"2023","2810","Hardin-Simmons","iii","American Southwest","","","11","9","2","0","7","7","0","0","4","4","0","0","7","5","2","0","0","0","0","0","10","9","1","0","1","0","1","0"
"2023","2262","Hanover College","iii","Heartland","","","10","7","3","0","7","4","3","0","5","4","1","0","5","3","2","0","0","0","0","0","10","7","3","0","0","0","0","0"
"2023","2261","Hampton","fcs","CAA","","1.4988549127232589","11","5","6","0","8","3","5","0","5","1","4","0","4","2","2","0","2","2","0","0","11","5","6","0","0","0","0","0"
"2023","297","Hampden-Sydney","iii","Old Dominion","","","10","6","4","0","7","4","3","0","6","3","3","0","4","3","1","0","0","0","0","0","10","6","4","0","0","0","0","0"
"2023","162","Hamline University","iii","Minnesota","","","10","4","6","0","8","2","6","0","5","2","3","0","5","2","3","0","0","0","0","0","9","4","5","0","1","0","1","0"
"2023","348","Hamilton","iii","NESCAC","","","9","3","6","0","9","3","6","0","5","1","4","0","4","2","2","0","0","0","0","0","9","3","6","0","0","0","0","0"
"2023","2968","Gustavus Adolphus","iii","Minnesota","","","10","6","4","0","8","5","3","0","5","4","1","0","5","2","3","0","0","0","0","0","9","6","3","0","1","0","1","0"
"2023","2258","Guilford College","iii","Old Dominion","","","10","2","8","0","7","0","7","0","5","1","4","0","5","1","4","0","0","0","0","0","10","2","8","0","0","0","0","0"
"2023","146","Grove City College","iii","Presidents'","","","12","11","1","0","10","10","0","0","5","5","0","0","7","6","1","0","0","0","0","0","10","10","0","0","2","1","1","0"
"2023","65","Grinnell","iii","Midwest","","","10","2","8","0","9","2","7","0","5","1","4","0","4","1","3","0","1","0","1","0","10","2","8","0","0","0","0","0"
